Date,Portfolio,SPX_buyhold
1990-05-21,101.52113950656485,99.53015028776568
1990-05-22,101.53694125799946,99.64969563872418
1990-05-23,101.5527454689745,99.8887948250522
1990-05-24,101.56855213987284,99.64413834952065
1990-05-25,101.58436127107731,98.57932780047913
1990-05-29,101.6001728629709,100.26689411675657
1990-05-30,101.61598691593659,100.32527534883219
1990-05-31,101.63180343035745,100.42814883218011
1990-06-01,101.64762240661662,100.96471995250076
1990-06-04,101.66344384509726,102.14351007888625
1990-06-05,101.67926774618263,101.93222279180891
1990-06-06,101.69509411025604,101.46514748197094
1990-06-07,101.71092293770083,100.96193706569352
1990-06-08,101.72675422890045,99.72754010962869
1990-06-11,101.74258798423838,100.53935400712786
1990-06-12,101.75842420409815,101.82379201925751
1990-06-13,101.77426288886338,101.44846712994936
1990-06-14,101.7901040389177,100.89243277079984
1990-06-15,101.80594765464488,100.89521565760711
1990-06-18,101.82179373642866,99.21877240414771
1990-06-19,101.83764228465289,99.66081870154227
1990-06-20,101.85349329970148,99.83597088218015
1990-06-21,101.86934678195838,100.21685306069182
1990-06-22,101.88520273180764,98.81564409999991
1990-06-25,101.9010611496333,97.9482318572324
1990-06-26,101.91692203581952,97.87872756233872
1990-06-27,101.9327853907505,98.73502522669916
1990-06-28,101.9486512148105,99.4272852888288
1990-06-29,101.96451950838383,99.53570757696924
1990-07-02,101.98039027185489,99.95829911994592
1990-07-03,101.99626350560808,100.13066841377652
1990-07-05,102.01213921002797,98.8851483948936
1990-07-06,102.02801738549906,99.64692123632794
1990-07-09,102.04389803240596,99.95273334633137
1990-07-10,102.0597811511334,99.11034163159627
1990-07-11,102.07566674206608,100.42814883218011
1990-07-12,102.0915548055888,101.59859878255482
1990-07-13,102.10744534208645,102.11848955085385
1990-07-16,102.12333835194391,102.57444179787373
1990-07-17,102.13923383554618,102.17687078292947
1990-07-18,102.15513179327829,101.25941748409714
1990-07-19,102.17103222552532,101.56523807851158
1990-07-20,102.18693513267247,100.53378823351329
1990-07-23,102.20284051510492,98.78228339595667
1990-07-24,102.21874837320799,98.91573469654053
1990-07-25,102.23465870736696,99.27715363622332
1990-07-26,102.25057151796729,98.94909540058373
1990-07-27,102.26648680539438,98.26239262765762
1990-07-30,102.28240457003379,98.8490048040431
1990-07-31,102.29832481227108,99.01581680867015
1990-08-01,102.31424753249188,98.8406646280323
1990-08-02,102.33017273108189,97.71748133132616
1990-08-03,102.34610040842689,95.87700047563598
1990-08-06,102.36203056491269,92.97728332892983
1990-08-07,102.37796320092517,93.08848850387753
1990-08-08,102.39389831685024,94.06711440600375
1990-08-09,102.4098359130739,94.5091607033983
1990-08-10,102.42577598998226,93.280321036537
1990-08-13,102.44171854796139,94.20334010898387
1990-08-14,102.45766358739748,94.35625464839659
1990-08-15,102.47361110867676,94.54252140744151
1990-08-16,102.48956111218554,92.41013439137323
1990-08-17,102.50551359831019,91.14236824685419
1990-08-20,102.52146856743711,91.33142637711738
1990-08-21,102.53742601995279,89.4826053454164
1990-08-22,102.55338595624377,88.00633480062727
1990-08-23,102.56934837669664,85.36795448147429
1990-08-24,102.58531328169806,86.6051343243464
1990-08-27,102.60128067163477,89.36584288126515
1990-08-28,102.6172505468935,89.33803946642549
1990-08-29,102.63322290786114,90.13039012509574
1990-08-30,102.64919775492459,88.60685292663808
1990-08-31,102.66517508847078,89.67722076488313
1990-09-04,102.68115490888674,89.8245695306813
1990-09-05,102.69713721655955,90.1859969547751
1990-09-06,102.71312201187637,89.09338299089391
1990-09-07,102.72910929522439,89.9107541775966
1990-09-10,102.74509906699085,89.41866682413723
1990-09-11,102.76109132756311,89.25463770631744
1990-09-12,102.77708607732852,89.67166347567958
1990-09-13,102.79308331667454,88.59017257461646
1990-09-14,102.80908304598869,88.08417927153175
1990-09-17,102.82508526565847,88.34551609908492
1990-09-18,102.84108997607157,88.57627510940213
1990-09-19,102.85709717761566,88.02024075025261
1990-09-20,102.87310687067847,86.59679414833558
1990-09-21,102.88911905564781,86.5523103814743
1990-09-24,102.90513373291155,84.68125170854816
1990-09-25,102.92115090285759,85.7015784907284
1990-09-26,102.93717056587393,84.81192012232475
1990-09-27,102.95319272234862,83.67483087599328
1990-09-28,102.96921737266977,85.08715441509224
1990-10-01,102.98524451722555,87.55873121402917
1990-10-02,103.0012741564042,87.6337927981264
1990-10-03,103.01730629059395,86.57454802269942
1990-10-04,103.0333409201832,86.93319255998594
1990-10-05,103.04937804556036,86.60235143753908
1990-10-08,103.06541766711388,87.15282850748508
1990-10-09,103.08145978523228,84.8230431851428
1990-10-10,103.09750440030419,83.51358464498074
1990-10-11,103.11355151271822,82.14295350152479
1990-10-12,103.1296011228631,83.41349404844009
1990-10-15,103.14565323112758,84.30315241684373
1990-10-16,103.16170783790054,83.10489905162937
1990-10-17,103.1777649435708,83.0604152847681
1990-10-18,103.19382454852739,85.0009697681769
1990-10-19,103.20988665315926,86.87481132791028
1990-10-22,103.22595125785554,87.50869015796431
1990-10-23,103.24201836300533,86.84144213945608
1990-10-24,103.25808796899783,86.90817203195351
1990-10-25,103.27416007622227,86.23259232184547
1990-10-26,103.29023468506801,84.71461241259134
1990-10-29,103.30631179592442,83.9278275275356
1990-10-30,103.32239140918094,84.53390294274993
1990-10-31,103.33847352522704,84.51722259072832
1990-11-01,103.35455814445231,85.35683141865614
1990-11-02,103.37064526724635,86.69965914727241
1990-11-05,103.38673489399883,87.46142350429574
1990-11-06,103.40282702509953,86.63571214158226
1990-11-07,103.41892166093822,85.0760398366851
1990-11-08,103.43501880190477,85.52086053647592
1990-11-09,103.4511184483891,87.22510720477499
1990-11-12,103.46722060078119,88.82093158493362
1990-11-13,103.4833252594711,88.31772116865618
1990-11-14,103.49943242484892,89.07670263887223
1990-11-15,103.51554209730483,88.13700321440378
1990-11-16,103.53165427722904,88.16480662924344
1990-11-19,103.54776896501183,88.78200510727585
1990-11-20,103.56388616104357,87.661596212966
1990-11-21,103.58000586571467,87.86176892163627
1990-11-23,103.59612807941558,87.60321498089037
1990-11-26,103.61225280253686,87.99522022222013
1990-11-27,103.62838003546906,88.43726651961468
1990-11-28,103.64450977860287,88.39556563956069
1990-11-29,103.66064203232897,87.97019969418773
1990-11-30,103.67677679703814,89.58269594195694
1990-12-03,103.69291407312124,90.10536959706326
1990-12-04,103.70905386096916,90.73090825110648
1990-12-05,103.72519616097281,91.72343161844701
1990-12-06,103.74134097352328,91.48711531892626
1990-12-07,103.75748829901158,91.12013060562893
1990-12-10,103.7736381378289,91.43707426286144
1990-12-11,103.78979049036641,90.75592877913886
1990-12-12,103.80594535701537,91.79849320254422
1990-12-13,103.8221027381671,91.56217690302346
1990-12-14,103.83826263421298,90.86157666488302
1990-12-17,103.85442504554447,90.6391578305766
1990-12-18,103.87058997255308,91.75956672488645
1990-12-19,103.88675741563036,91.80127608935148
1990-12-20,103.90292737516793,91.77902996371532
1990-12-21,103.91909985155749,92.23219932392793
1990-12-24,103.93527484519079,91.71786584483242
1990-12-26,103.95145235645961,91.98198555919284
1990-12-27,103.96763238575586,91.27026225823431
1990-12-28,103.98381493347144,91.38980760919283
1990-12-31,103.99999999999834,91.80683337855497
1991-01-02,104.01618758572863,90.75871166594607
1991-01-03,104.03237769105442,89.49651129504156
1991-01-04,104.0485703163679,89.2435146434992
1991-01-07,104.06476546206127,87.6977398038164
1991-01-08,104.08096312852683,87.54760815121095
1991-01-09,104.09716331615697,86.59956855073169
1991-01-10,104.11336602534409,87.44474315227406
1991-01-11,104.12957125648067,87.6393585717408
1991-01-14,104.14577900995927,86.87758573030648
1991-01-15,104.16198928617246,87.22233280237866
1991-01-16,104.17820208551292,87.90069539929397
1991-01-17,104.19441740837337,91.18129472451177
1991-01-18,104.2106352551466,92.36565062451179
1991-01-21,104.22685562622544,92.04036679126848
1991-01-22,104.24307852200283,91.27581954743788
1991-01-23,104.25930394287172,91.80405049174773
1991-01-24,104.27553188922516,93.07459103866304
1991-01-25,104.29176236145621,93.43323557594958
1991-01-28,104.30799535995803,93.42211251313151
1991-01-29,104.32423088512384,93.36928857025943
1991-01-30,104.34046893734691,94.77883770696212
1991-01-31,104.35670951702059,95.61844653488996
1991-02-01,104.37295262453826,95.3737900593584
1991-02-04,104.38919826029338,96.84450331494398
1991-02-05,104.40544642467948,97.65631721244313
1991-02-06,104.42169711809015,99.5496135265944
1991-02-07,104.437950340919,99.11868180760692
1991-02-08,104.45420609355978,99.90547517707367
1991-02-11,104.47046437640621,102.47156831452571
1991-02-12,104.48672518985214,101.61527913457627
1991-02-13,104.50298853429145,102.59389655229147
1991-02-14,104.5192544101181,101.25941748409701
1991-02-15,104.53552281772606,102.60501961510955
1991-02-19,104.55179375750947,102.69677003563939
1991-02-20,104.56806722986241,101.51519702244664
1991-02-21,104.58434323517909,101.4679303687781
1991-02-22,104.60062177385376,101.6569800146303
1991-02-25,104.61690284628074,102.1045920856394
1991-02-26,104.6331864528544,100.8674122427673
1991-02-27,104.6494725939692,102.23803490181224
1991-02-28,104.66576127001963,102.0517681427673
1991-03-01,104.68205248140026,102.99702485643931
1991-03-04,104.69834622850568,102.6800811992068
1991-03-05,104.71464251173063,104.73463222878159
1991-03-06,104.73094133146984,104.58172617377987
1991-03-07,104.74724268811808,104.50943899207891
1991-03-08,104.76354658207026,104.24254487532222
1991-03-11,104.77985301372128,103.68928491856897
1991-03-12,104.79616198346615,102.87469661867354
1991-03-13,104.81247349169993,104.13689698957806
1991-03-14,104.82878753881772,103.83941657117444
1991-03-15,104.8451041252147,103.86443709920682
1991-03-18,104.86142325128614,103.45296861904822
1991-03-19,104.8777449174273,101.91831684218349
1991-03-20,104.89406912403354,102.28808444228807
1991-03-21,104.9103958715003,101.9155339553762
1991-03-22,104.92672516022307,102.16575620452228
1991-03-25,104.9430569905974,102.81908978899419
1991-03-26,104.95939136301888,104.61786128021937
1991-03-27,104.97572827788319,104.35375005026995
1991-03-28,104.99206773558608,104.31760645941945
1991-04-01,105.00840973652328,103.22777538234553
1991-04-02,105.02475428109071,105.50751964862302
1991-04-03,105.04110136968423,105.35183070681401
1991-04-04,105.05745100269988,105.58258123272022
1991-04-05,105.07380318053366,104.35652445266619
1991-04-08,105.09015790358166,105.27398623590952
1991-04-09,105.10651517224005,103.85609692319602
1991-04-10,105.12287498690509,103.74210886144104
1991-04-11,105.13923734797304,104.98762888032394
1991-04-12,105.15560225584022,105.75773341335808
1991-04-15,105.17196971090308,105.97736936085722
1991-04-16,105.18833971355808,107.7650177892643
1991-04-17,105.20471226420173,108.55181115873106
1991-04-18,105.22108736323065,107.99855120197779
1991-04-19,105.2374650110415,106.81420378638877
1991-04-22,105.25384520803097,105.91064795277079
1991-04-23,105.27022795459584,106.13584118947345
1991-04-24,105.28661325113298,106.41385836904821
1991-04-25,105.30300109803927,105.43801535372927
1991-04-26,105.3193914957117,105.37406834803913
1991-04-29,105.33578444454727,103.88390033803567
1991-04-30,105.35217994494307,104.35096716346264
1991-05-01,106.6813495118183,105.72715559612213
1991-05-02,106.42550496148202,105.79109411740129
1991-05-03,106.12419171301714,105.8689385883058
1991-05-06,106.01696358150046,105.66876587963552
1991-05-07,105.87717865440337,104.90144423340865
1991-05-08,105.56207467306594,105.2322853558555
1991-05-09,107.84766692845602,106.55008407202835
1991-05-10,104.37913776525649,104.46217233841035
1991-05-13,105.33930730715007,104.74575529159964
1991-05-14,103.11528400271884,103.31674291606807
1991-05-15,101.59324398868334,102.46879391212944
1991-05-16,102.97931472140884,103.47521474468434
1991-05-17,102.29309130548063,103.53082157436369
1991-05-20,102.64216863737713,103.50023527271675
1991-05-21,104.53973825780989,104.3537500502699
1991-05-22,105.66761240639902,104.58728346298338
1991-05-23,106.17867715220781,104.24531927771845
1991-05-24,107.38827451551035,104.94870240266616
1991-05-28,109.49770048602541,106.18588224553827
1991-05-29,108.47776599994997,106.422198545059
1991-05-30,109.29613553136532,107.5815254326156
1991-05-31,109.633414695743,108.37943338048943
1991-06-03,109.8063406489032,107.88734602703005
1991-06-04,109.7406591532685,107.7983784933075
1991-06-05,108.73264216166913,107.06163466431657
1991-06-06,108.72328303075464,106.65573195777249
1991-06-07,107.9487627796447,105.48805640979408
1991-06-10,108.08576696073762,105.24896570787705
1991-06-11,109.39497007423418,105.93844288319943
1991-06-12,107.68354556063669,104.71516898995266
1991-06-13,108.22700480444645,104.9876288803239
1991-06-14,109.97765598123424,106.28318995527162
1991-06-17,109.96805305932935,105.68267182926081
1991-06-18,109.474094016802,105.2545229970806
1991-06-19,108.41797278272081,104.28146286856892
1991-06-20,108.68017938670371,104.37321328909874
1991-06-21,109.00679524024868,105.0209895843671
1991-06-24,106.61730659077355,103.12769327021583
1991-06-25,105.98724525298475,103.04706591250408
1991-06-26,106.7198558343974,103.30840274005723
1991-06-27,106.75967921047618,104.08963033590943
1991-06-28,104.84568169778517,103.18885738909871
1991-07-01,107.37508700088287,105.06825623803562
1991-07-02,107.01311320437046,104.94314511346256
1991-07-03,105.95119510259823,103.79214991750575
1991-07-05,106.57168802224561,104.00066280218682
1991-07-08,109.08045112253195,105.07381352723912
1991-07-09,110.59998425089435,104.56503733734715
1991-07-10,110.32472265461041,104.46217233841024
1991-07-11,111.26686659830366,104.80413652367515
1991-07-12,112.92133775509248,105.71603253330395
1991-07-15,115.40766134290715,106.31099337011123
1991-07-16,114.63323655272985,106.07467707059048
1991-07-17,115.12027092387301,105.97458647404984
1991-07-18,116.65300589508712,107.139479135221
1991-07-19,117.68225157779186,106.81976107559221
1991-07-22,116.84885626796047,106.44721907309136
1991-07-23,115.25504582046722,105.48528200739776
1991-07-24,115.31203130064736,105.26842894670587
1991-07-25,117.13217789594921,105.91342235516696
1991-07-26,117.52114416794774,105.90508217915615
1991-07-29,119.04498159110848,106.52228065718856
1991-07-30,120.01183956724412,107.50646384851832
1991-07-31,120.8417169415944,107.81784173213629
1991-08-01,120.87369596868405,107.62600919947683
1991-08-02,121.73009660637348,107.64268955149842
1991-08-05,121.29164896554848,107.0532944883057
1991-08-06,122.99567923436972,108.59906932798849
1991-08-07,121.95461408249687,108.58238897596688
1991-08-08,122.32596726165053,108.23765038830568
1991-08-09,121.42840690655439,107.6260091994768
1991-08-12,122.5474787532659,107.87622296421189
1991-08-13,123.77929166072315,108.3210521484137
1991-08-14,126.042783765971,108.39889661931818
1991-08-15,123.98895831064208,108.24042479070192
1991-08-16,123.23383972079449,107.19786036729657
1991-08-19,120.1471192510371,104.66512793388773
1991-08-20,121.97715086321064,105.48805640979396
1991-08-21,125.1814241383688,108.59072915197763
1991-08-22,125.54871260532391,108.79645914985143
1991-08-23,126.43015416220639,109.58603540612546
1991-08-26,126.29008300911761,109.4970678724029
1991-08-27,125.82954971337286,109.27743192490375
1991-08-28,126.76261549110069,110.27273817905157
1991-08-29,126.67533055296315,110.22547152538303
1991-08-30,126.48456803956618,109.93633128299018
1991-09-03,125.26665084913462,109.0244352733614
1991-09-04,124.85286361348074,108.41835985814707
1991-09-05,124.95746032591966,108.18760933224085
1991-09-06,124.89423091042842,108.17648626942278
1991-09-09,124.78796517035806,108.0291375036246
1991-09-10,125.46885585355172,106.91428589851827
1991-09-11,124.3536440282119,107.06163466431646
1991-09-12,124.8365511605829,107.68717331835968
1991-09-13,122.91526358310223,106.64460889495433
1991-09-16,121.84240298130973,107.25346719697595
1991-09-17,122.12948039583927,107.17562272607147
1991-09-18,122.37172334090988,107.57596814341201
1991-09-19,123.3181265762849,107.74833743724261
1991-09-20,123.3240344998034,107.84842803378325
1991-09-23,123.22288829251211,107.29239367463373
1991-09-24,122.93776546482682,107.79003831729663
1991-09-25,120.96324186115521,107.55928779139042
1991-09-26,120.22556261637601,107.45085701883899
1991-09-27,119.7977102888567,107.2868279010192
1991-09-30,120.52903817725158,107.83173919735066
1991-10-01,120.41288234932554,108.20428968426252
1991-10-02,121.93106417026284,107.94295285670937
1991-10-03,119.44668549078044,106.88926537048593
1991-10-04,118.79564957107169,105.99404971287876
1991-10-07,118.10511650131681,105.50751964862293
1991-10-08,119.70190537082071,105.83280348186625
1991-10-09,120.53929339624148,104.7568698700067
1991-10-10,120.1365286804498,105.79943429341208
1991-10-11,121.5688902235832,106.04965654255815
1991-10-14,122.54649185547102,107.44529972963552
1991-10-15,124.57799357945747,108.70750010054002
1991-10-16,125.05228432380437,109.20514474320294
1991-10-17,124.24695262190477,108.96049675208236
1991-10-18,125.22824068150113,109.12174298309489
1991-10-21,125.67072522075424,108.43225732336153
1991-10-22,124.88991228772439,107.82339902133991
1991-10-23,126.36867308990844,107.85398532298684
1991-10-24,124.41963560533537,107.05607737511305
1991-10-25,123.76101494528704,106.81420378638877
1991-10-28,125.8824052560213,108.29324873357416
1991-10-29,126.41827531714316,108.8381685143166
1991-10-30,127.86610061284385,109.24962851006421
1991-10-31,128.46742044652174,109.10784551788055
1991-11-01,129.28722211575183,108.79368474745532
1991-11-04,128.97928460017033,108.50454450506248
1991-11-05,129.678375610595,108.06805549687147
1991-11-06,129.52644995226342,108.41835985814718
1991-11-07,128.77654776556685,109.46092428155256
1991-11-08,129.63979253332104,109.23017375564635
1991-11-11,129.53072597827043,109.29411227692549
1991-11-12,130.3892078607401,110.30053310948038
1991-11-13,130.8344973547531,110.48680835293632
1991-11-14,129.4150842168519,110.41452117123536
1991-11-15,123.41524654160023,106.37493189139047
1991-11-18,127.14928221937012,107.1033355443706
1991-11-19,124.50166437567964,105.48528200739781
1991-11-20,123.43850574041267,105.237842645059
1991-11-21,125.52502619075344,105.66320859043195
1991-11-22,123.5745142749397,104.57338599776902
1991-11-25,121.80907121775542,104.35096716346261
1991-11-26,122.14675010239561,105.07937081644275
1991-11-27,120.70020640541034,104.687365575113
1991-11-29,120.20506388541958,104.31760645941941
1991-12-02,122.50484470325323,106.03575059293281
1991-12-03,121.07732322713802,105.91342235516706
1991-12-04,120.10840908216531,105.66599147723923
1991-12-05,119.63826929677398,104.9209074722375
1991-12-06,119.24540345974084,105.39631447367528
1991-12-09,119.9345066177886,105.16278106096179
1991-12-10,118.45908668527554,105.06269046442117
1991-12-11,118.681910788481,105.0070921191528
1991-12-12,118.62439647212639,106.07745147298684
1991-12-13,119.49925694207546,106.88926537048597
1991-12-16,121.0748924127502,106.88648248367872
1991-12-17,120.68303939200872,106.40829259543368
1991-12-18,121.28894302886037,106.61403107771848
1991-12-19,121.01449971458267,106.3471284765508
1991-12-20,121.06387036357896,107.60377155825176
1991-12-23,123.96745197684382,110.32277923511651
1991-12-24,127.74055004497771,111.0205965864497
1991-12-26,129.72874591094566,112.55247396091816
1991-12-27,130.7638202067745,113.00286043432352
1991-12-30,132.5191342688174,115.41605600118486
1991-12-31,132.81217086923112,115.95818441070904
1992-01-02,131.364381540765,116.00545106437761
1992-01-03,133.08441860060108,116.58372306475229
1992-01-06,132.7993963314652,116.20005799943335
1992-01-07,133.33733804393367,116.04436905762437
1992-01-08,133.94538226981007,116.23898447709111
1992-01-09,134.00018900337645,116.10275028969998
1992-01-10,132.15489387145735,115.4049329383668
1992-01-13,132.3420057748099,115.19363716687847
1992-01-14,133.73435950516262,116.88954365916673
1992-01-15,133.5333221088416,116.98128559528556
1992-01-16,132.4191003215091,116.26956229432703
1992-01-17,131.85929633035778,116.45027176416845
1992-01-20,130.4096570806882,115.75522881523153
1992-01-21,129.39276411437348,114.72101305224795
1992-01-22,131.8723014268887,116.24732465310188
1992-01-23,131.28688538478528,115.36600646070904
1992-01-24,132.21951873808322,115.51058082411096
1992-01-27,131.77380643347306,115.37434663671986
1992-01-28,132.3546897324178,115.36600646070904
1992-01-29,131.55849891264972,114.08156844857939
1992-01-30,133.98742228326776,114.43743009905864
1992-01-31,134.4309315049789,113.64786232719564
1992-02-03,135.77378478235767,113.85637521187671
1992-02-04,137.4505140957897,115.05741146389832
1992-02-05,138.37085463748298,115.05462857709105
1992-02-06,139.48183110468588,115.04907128788753
1992-02-07,139.43746621997906,114.29008133326046
1992-02-10,140.0938557410154,115.03516533826219
1992-02-11,139.2870017521289,115.03239093586592
1992-02-12,141.57866177417486,115.96930747352712
1992-02-13,140.85642412061762,115.01292769703704
1992-02-14,139.83391159559525,114.67652928538665
1992-02-18,137.54885975081936,113.25863997267317
1992-02-19,136.0833280941178,113.5032964482047
1992-02-20,138.86964260314042,115.07130892911266
1992-02-21,138.91151250266455,114.38460615618655
1992-02-24,139.2452714955015,114.61813956890003
1992-02-25,137.78220220963306,114.11215475022634
1992-02-26,139.3356877658952,115.47443723326047
1992-02-27,139.4006964412897,115.0601858662946
1992-02-28,139.19804425393832,114.73769340426956
1992-03-02,138.4918386860329,114.66818910937586
1992-03-03,138.76083770372657,114.77939428432357
1992-03-04,137.14088662073186,113.80076838219738
1992-03-05,135.56767549995976,113.0167663839489
1992-03-06,134.37159483951285,112.44126878597052
1992-03-09,135.10894985512084,112.65533895985511
1992-03-10,135.70904009676664,113.12241426969307
1992-03-11,134.3369229819327,112.32728072421551
1992-03-12,133.78321872960905,112.28836273096879
1992-03-13,134.9462335602669,112.83049114049297
1992-03-16,134.7575830491372,112.98340567990567
1992-03-17,137.55864804020712,113.87027267709107
1992-03-18,137.79001969981812,113.75072732613256
1992-03-19,137.87676060418747,113.93143679597398
1992-03-20,139.40850148598517,114.3484625653361
1992-03-23,139.2022889730453,113.96202309762091
1992-03-24,139.42071289112158,113.67566574203533
1992-03-25,140.2948542423202,113.29755796591994
1992-03-26,141.22086517913917,113.39208278884603
1992-03-27,137.64756329815816,112.17993195841733
1992-03-30,137.362786760105,112.04092336862995
1992-03-31,136.55479507192206,112.23275590128941
1992-04-01,137.1791125555592,112.38288755389485
1992-04-02,136.7477451232367,111.34588041969302
1992-04-03,136.3329938426626,111.63779506448212
1992-04-06,140.01857461884558,112.76098684559925
1992-04-07,135.4427562301151,110.66751782277773
1992-04-08,133.15502288935045,109.67777734224444
1992-04-09,137.24326125911864,111.38480689735077
1992-04-10,138.02785677442884,112.39956790591647
1992-04-13,138.72663606718638,112.89721254857939
1992-04-14,142.10017200251426,114.65150875735426
1992-04-15,141.99337937499095,115.73299117400637
1992-04-16,141.95037150372625,115.66626976591996
1992-04-20,140.44749515988445,114.03708468171814
1992-04-21,140.8325939106059,114.05933080735429
1992-04-22,141.75171531630772,113.93421968278123
1992-04-23,142.08812695662297,114.43187280985514
1992-04-24,142.22488947590955,113.71458373528209
1992-04-27,141.7714403880945,113.55612039107683
1992-04-28,140.20262854537032,113.7396042633145
1992-04-29,142.04926944034366,114.5486352740064
1992-04-30,142.20406848296204,115.36323205831283
1992-05-01,143.13729597668043,114.69042675060106
1992-05-04,145.65536159107415,115.9081433546443
1992-05-05,146.3484189354612,115.88868011581543
1992-05-06,146.5845686113466,115.87478265060109
1992-05-07,145.3390451633811,115.61344582304794
1992-05-08,145.0722892163918,115.66904416831629
1992-05-11,146.10361131580106,116.34740676523158
1992-05-12,144.95567243795333,115.7357740608137
1992-05-13,144.80527012630375,115.78025782767499
1992-05-14,145.58733767849247,114.86002164203539
1992-05-15,146.38634805578343,114.01206415368577
1992-05-18,149.21280140760734,114.76827122150557
1992-05-19,151.06540660959283,115.75801170203886
1992-05-20,150.35233046379858,115.48556029607863
1992-05-21,148.67272708689003,114.70988998942997
1992-05-22,148.4966684305889,115.10466963315598
1992-05-26,146.8449545214804,114.37904886698311
1992-05-27,146.98876267886806,114.59034463847144
